catalog_id,name,aliases,kinds,confidence,gnu_libiconv_1_19,gnu_canonical,iconvex,sources,source_ids,source_urls,statuses,descriptions,record_count,implementation_disposition
ENC-1282,NATS-DANO,csNATSDANO | iso-ir-9-1 | NATSDANO,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 33 | glibc:NATS-DANO | rfc1345:NATS-DANO,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-1283,NATS-DANO-ADD,csNATSDANOADD | iso-ir-9-2,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 34 | rfc1345:NATS-DANO-ADD,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1284,NATS-SEFI,csNATSSEFI | iso-ir-8-1 | NATSSEFI,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 31 | glibc:NATS-SEFI | rfc1345:NATS-SEFI,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-1285,NATS-SEFI-ADD,csNATSSEFIADD | iso-ir-8-2,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 32 | rfc1345:NATS-SEFI-ADD,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1286,NC_NC00-10,CSISO151CUBA | CUBA | ISO-IR-151 | ISO646-CU | NC_NC00-10:81 | NC_NC0010,glibc_gconv_codec,high,no,,yes,glibc,glibc:NC_NC00-10,https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html,glibc_current_source,,1,implemented
ENC-1287,NC_NC00-10:81,csISO151Cuba | cuba | iso-ir-151 | ISO646-CU,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 92 | rfc1345:NC_NC00-10:81,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1288,NEC APC character set,,wikidata_characterencoding | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q35146040 | wikipedia:pageid 54266640,https://www.wikidata.org/wiki/Q35146040 | https://en.wikipedia.org/wiki/NEC_APC_character_set,,character set developed by NEC,2,codec_gap
ENC-1290,NF_Z_62-010,csISO69French | fr | iso-ir-69 | ISO646-FR | NF_Z_62010,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 26 | glibc:NF_Z_62-010 | rfc1345:NF_Z_62-010,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-1291,NF_Z_62-010_(1973),csISO25French | FRENCH | iso-ir-25 | ISO646-FR1 | NF_Z_62-010_1973 | NF_Z_62010_1973,glibc_gconv_codec | iana_registered_charset | national_replacement_set | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345 | kermit,iana:MIBenum 46 | glibc:NF_Z_62-010_1973 | rfc1345:NF_Z_62-010_(1973) | kermit:FRENCH,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html | https://www.kermitproject.org/k95charsets.html,glibc_current_source | historical_registry | legacy_implementation,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan. | ISO 646 French Version",4,implemented
ENC-1292,"Norwegian Character Set, Version 2, NS 4551 (Withdrawn in June 1987)",ISO-IR-61,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-61,https://itscj.ipsj.or.jp/ir/061.pdf,registered_historical,"Norwegian Character Set, Version 2, NS 4551 (Withdrawn in June 1987)",1,implemented
ENC-1293,NS_4551-1,csISO60DanishNorwegian | csISO60Norwegian1 | iso-ir-60 | ISO646-NO | no | NS_45511,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 25 | glibc:NS_4551-1 | rfc1345:NS_4551-1,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-1294,NS_4551-2,csISO61Norwegian2 | iso-ir-61 | ISO646-NO2 | no2 | NS_45512,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 58 | glibc:NS_4551-2 | rfc1345:NS_4551-2,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-1295,NSCII,,wikidata_characterencoding,medium,no,,no,wikidata,wikidata:Q109349916,https://www.wikidata.org/wiki/Q109349916,,Vietnamese character encoding standard for Chữ Nôm,1,codec_gap
ENC-1296,Ogham coded character set for information interchange,ISO-IR-208,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-208,https://itscj.ipsj.or.jp/ir/208.pdf,registered_historical,Ogham coded character set for information interchange,1,implemented
ENC-1297,OLD5601,,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:OBSOLETE/OLD5601,https://www.unicode.org/Public/MAPPINGS/OBSOLETE/EASTASIA/KSC/OLD5601.TXT,mapping_archive,,1,implemented
ENC-1298,OML encoding,OML | OML-ENCODING | TEX-LIVE-OML-CMMI10-TOUNICODE-2026 | TEX-MATH-ITALIC,tex_math_font_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q30694484 | wikipedia:pageid 54377384 | supplement:OML encoding,https://www.wikidata.org/wiki/Q30694484 | https://en.wikipedia.org/wiki/OML_encoding | https://raw.githubusercontent.com/latex3/latex2e/7c8574ae28a5b257f7b92cc1e5e317255644e40d/required/latex-lab/testfiles-math/mathcapture-tag-001.tpf,primary_source_exact_mapping,TeX encoding | The complete seven-bit OML cmmi10 semantic ToUnicode mapping from the pinned LaTeX release artifact.,3,implemented
ENC-1299,OMS encoding,OMS | OMS-ENCODING | TEX-LIVE-OMS-CMSY10-TOUNICODE-2026 | TEX-MATH-SYMBOLS,tex_math_font_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q30676155 | wikipedia:pageid 54374854 | supplement:OMS encoding,https://www.wikidata.org/wiki/Q30676155 | https://en.wikipedia.org/wiki/OMS_encoding | https://raw.githubusercontent.com/latex3/latex2e/7c8574ae28a5b257f7b92cc1e5e317255644e40d/required/latex-lab/testfiles-math/mathcapture-tag-001.tpf,primary_source_exact_mapping,TeX encoding for mathematical symbols | The complete seven-bit OMS cmsy10 semantic ToUnicode mapping from the pinned LaTeX release artifact.,3,implemented
ENC-1300,OSD_EBCDIC_DF03_IRV,csOSDEBCDICDF03IRV,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 116,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,Fujitsu-Siemens standard mainframe EBCDIC encoding Please see: [https://www.iana.org/assignments/charset-reg/OSD-EBCDIC-DF03-IRV],1,implemented
ENC-1301,OSD_EBCDIC_DF04_1,csOSDEBCDICDF041,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 117,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,Fujitsu-Siemens standard mainframe EBCDIC encoding Please see: [https://www.iana.org/assignments/charset-reg/OSD-EBCDIC-DF04-1],1,implemented
ENC-1302,OSD_EBCDIC_DF04_15,csOSDEBCDICDF0415,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 115,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,Fujitsu-Siemens standard mainframe EBCDIC encoding Please see: [https://www.iana.org/assignments/charset-reg/OSD-EBCDIC-DF04-15],1,implemented
ENC-1303,OT1 encoding,TEX-OT1-0-CMAP-1.0J | TEX-OT1-CMAP-1.0J | TEX-OT1TT-0-CMAP-1.0J | TEX-OT1TT-CMAP-1.0J,source_qualified_font_unicode_extraction_profiles | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 54560666 | supplement:OT1 encoding,https://en.wikipedia.org/wiki/OT1_encoding | https://tug.ctan.org/macros/latex/contrib/cmap.zip,pinned_lppl_source_mapping_exact,The exact CTAN cmap 1.0j TeX-OT1-0 and distinct monospaced TeX-OT1TT-0 Unicode-extraction tables. The normal CMap leaves byte 0x20 undefined; no ambiguous bare OT1 runtime alias is claimed.,2,implemented
ENC-1304,PC8-Danish-Norwegian,csPC8DanishNorwegian,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 2012,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,PC Danish Norwegian 8-bit PC set for Danish Norwegian PCL Symbol Set id: 11U,1,implemented
ENC-1305,PC8-Turkish,csPC8Turkish,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 2014,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,PC Latin Turkish. PCL Symbol Set id: 9T,1,implemented
ENC-1306,PCW character set,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 54560173,https://en.wikipedia.org/wiki/PCW_character_set,,,1,research_candidate
ENC-1307,PDP-1 alphanumeric codes,PDP-1-CONCISE-1960-INITIAL-LOWER | PDP-1-CONCISE-1960-INITIAL-UPPER | PDP-1-CONCISE-FIODEC-1963-INITIAL-LOWER | PDP-1-CONCISE-FIODEC-1963-INITIAL-UPPER | PDP-1-FIODEC-ODD-PARITY-8BIT-1963-INITIAL-LOWER | PDP-1-FIODEC-ODD-PARITY-8BIT-1963-INITIAL-UPPER | PDP-1-FRIDEN-FPC-8-1960-INITIAL-LOWER | PDP-1-FRIDEN-FPC-8-1960-INITIAL-UPPER,early_computer_stateful_encoding | wikidata_codedcharacterset,high,no,,yes,wikidata | supplement,wikidata:Q29167917 | supplement:PDP-1 alphanumeric codes,https://www.wikidata.org/wiki/Q29167917 | https://bitsavers.org/pdf/dec/pdp1/F15_PDP1_Handbook_Apr60.pdf,primary_historical_manual,coded character set | Exact 1960 Concise and odd-parity Friden FPC-8 transports plus the revised 1963 Concise and odd-parity FIO-DEC transports from F15D_PDP1_Handbook_Oct63.pdf; lower- and upper-case initial states stay explicit because neither manual defines a universal stream initial state.,2,implemented
ENC-1308,Perso-Arabic Script Code for Information Interchange,PASCII-CDAC-GIST-1.0-2002-LOSSLESS-VPUA-1 | PASCII-CDAC-GIST-1.0-2002-RAW-VPUA-1 | PASCII-CDAC-GIST-1.0-2002-SINDHI-UNICODE17-BEST-FIT | PASCII-CDAC-GIST-1.0-2002-URDU-KASHMIRI-UNICODE17-BEST-FIT,source_qualified_legacy_octet_encoding_profiles | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q3900173 | wikipedia:pageid 8014193 | supplement:Perso-Arabic Script Code for Information Interchange,https://www.wikidata.org/wiki/Q3900173 | https://en.wikipedia.org/wiki/Perso-Arabic_Script_Code_for_Information_Interchange | https://www.cs.cmu.edu/afs/cs.cmu.edu/project/cmt-40/Nice/Urdu-MT/code/Tools/Encoding_Conversion/EncodingInfo/PASCIIStandard.pdf,primary_government_byte_chart_with_explicit_projection_policy,"Indian government standard for encoding Kashmiri, Persian, Sindhi, and Urdu | The complete C-DAC GIST PASCII Version 1.0 byte chart from October 2002. Iconvex exposes a language-neutral exact VPUA source-identity profile, a forensic raw profile, and separately named non-normative Unicode 17 Urdu/Kashmiri and Sindhi best-fit projections; no unqualified PASCII runtime alias is claimed.",3,implemented
ENC-1309,PETSCII,,wikidata_characterencoding | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q1022979 | wikipedia:pageid 469047,https://www.wikidata.org/wiki/Q1022979 | https://en.wikipedia.org/wiki/PETSCII,,character encoding on Commodore computers,2,implemented
ENC-1310,Photo-Videotex Data Syntax of CCITT Rec. T.101,ISO-IR-160,iso_ir_coding_system,high,no,,no,iso_ir,iso_ir:ISO-IR-160,https://itscj.ipsj.or.jp/ir/160.pdf,registered_historical,Photo-Videotex Data Syntax of CCITT Rec. T.101,1,non_text_coding_system
ENC-1311,Popularity of text encodings,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 67131807,https://en.wikipedia.org/wiki/Popularity_of_text_encodings,,,1,research_candidate
ENC-1312,Portable character set,,wikidata_characterencoding | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q4350686 | wikipedia:pageid 2405344,https://www.wikidata.org/wiki/Q4350686 | https://en.wikipedia.org/wiki/Portable_character_set,,characters mandatory in POSIX standard,2,repertoire_abstraction
ENC-1313,PORTUGUESE,,national_replacement_set,medium,no,,yes,kermit,kermit:PORTUGUESE,https://www.kermitproject.org/k95charsets.html,legacy_implementation,ISO 646 Portuguese Version,1,implemented
ENC-1314,PostScript Latin 1 Encoding,ADOBE-POSTSCRIPT-3-ISOLATIN1-AGL-4036A9CA | ADOBE-POSTSCRIPT-3-ISOLATIN1ENCODING-AGL-4036A9CA,source_qualified_glyph_vector_unicode_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 56933980 | supplement:PostScript Latin 1 Encoding,https://en.wikipedia.org/wiki/PostScript_Latin_1_Encoding | https://www.adobe.com/jp/print/postscript/pdfs/PLRM.pdf,primary_vector_and_pinned_bsd_glyph_mapping_exact,Exact PostScript LanguageLevel 3 Table E.7 vector composed with Adobe Glyph List commit 4036a9ca; all 205 glyph positions are mapped and the 51 undefined positions stay invalid without a generic PostScript Latin 1 alias.,2,implemented
ENC-1315,PostScript Standard Encoding,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 53165942,https://en.wikipedia.org/wiki/PostScript_Standard_Encoding,,,1,research_candidate
ENC-1316,PrintableString,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 11856681,https://en.wikipedia.org/wiki/PrintableString,,,1,research_candidate
ENC-1317,PT,CSISO16PORTUGESE | csISO16Portuguese | iso-ir-16 | ISO646-PT,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 43 | glibc:PT | rfc1345:PT,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-1318,PT2,csISO84Portuguese2 | iso-ir-84 | ISO646-PT2,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 60 | glibc:PT2 | rfc1345:PT2,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-1320,Punycode,Bootstring Punycode | RFC-3492 | RFC3492,unicode_ascii_transform | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 380586 | supplement:Punycode,https://en.wikipedia.org/wiki/Punycode | https://www.rfc-editor.org/rfc/rfc3492.html,standards_track_rfc,The RFC 3492 Bootstring profile for reversible Unicode-to-ASCII strings; distinct from IDNA processing and its xn-- prefix.,2,implemented
ENC-1321,Q11496598,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q11496598,https://www.wikidata.org/wiki/Q11496598,,,1,repertoire_profile
ENC-1322,Q65228706,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q65228706,https://www.wikidata.org/wiki/Q65228706,,,1,repertoire_profile
ENC-1323,Q65274238,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q65274238,https://www.wikidata.org/wiki/Q65274238,,,1,repertoire_profile
ENC-1324,QNX-CONSOLE,,standard_8bit_set,medium,no,,yes,kermit,kermit:QNX-CONSOLE,https://www.kermitproject.org/k95charsets.html,legacy_implementation,Similar to CP437,1,implemented
ENC-1325,quopri-codec,quopri | quoted-printable | quotedprintable,python_codec,medium,no,,no,python,python:quopri_codec,https://docs.python.org/3/library/codecs.html#standard-encodings,,,1,binary_transform
ENC-1326,Recommendation V.3 IA5,,historical_information_system_encoding,medium,no,,yes,wikipedia_historical,wikipedia_historical:Recommendation V.3 IA5,https://en.wikipedia.org/wiki/List_of_information_system_character_sets,historical_inventory,Introduced 1968; width 7 bits;,1,implemented
ENC-1327,replacement,csiso2022kr | hz-gb-2312 | iso-2022-cn | iso-2022-cn-ext | iso-2022-kr,web_pseudo_encoding,high,no,,yes,whatwg,whatwg:Legacy miscellaneous encodings,https://encoding.spec.whatwg.org/,,,1,implemented
ENC-1328,Residual Characters from ISO 6937-2 : 1983,ISO-IR-152,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-152,https://itscj.ipsj.or.jp/ir/152.pdf,registered_historical,Residual Characters from ISO 6937-2 : 1983,1,implemented
ENC-1329,Right-hand Part for Czechoslovak Standard CSN 369103,ISO-IR-139,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-139,https://itscj.ipsj.or.jp/ir/139.pdf,registered_historical,Right-hand Part for Czechoslovak Standard CSN 369103,1,implemented
